model_id,reference_class,input_file,output_file,distance_input,distance_output,delta_distance,envelope_correlation,artifact_score
birds_motherbird_b2048_r48000_z16,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_motherbird_b2048_r48000_z16/office_quiet_seg005__birds_motherbird_b2048_r48000_z16.wav,655.3987368543073,601.6793463427462,-53.71939051156119,0.2535934831903519,18.448275976332518
birds_motherbird_b2048_r48000_z16,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_motherbird_b2048_r48000_z16/office_talking_seg000__birds_motherbird_b2048_r48000_z16.wav,536.0117516522623,548.4431650044305,12.431413352168192,0.7221906782997856,49.155576849456565
birds_motherbird_b2048_r48000_z16,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_motherbird_b2048_r48000_z16/office_talking_seg001__birds_motherbird_b2048_r48000_z16.wav,624.6997998318385,663.6946351820055,38.99483535016702,0.6551341426061977,36.1685459323873
birds_motherbird_b2048_r48000_z16,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_motherbird_b2048_r48000_z16/office_talking_seg002__birds_motherbird_b2048_r48000_z16.wav,543.8822034991827,567.4659655412715,23.583762042088892,0.6341402987680989,48.692884636646106
birds_motherbird_b2048_r48000_z16,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_motherbird_b2048_r48000_z16/office_talking_seg003__birds_motherbird_b2048_r48000_z16.wav,602.8722662938491,612.9914449139876,10.119178620138541,0.46381795259468866,43.136518412056105
birds_motherbird_b2048_r48000_z16,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_motherbird_b2048_r48000_z16/office_talking_seg004__birds_motherbird_b2048_r48000_z16.wav,514.2973772400258,587.7421935069141,73.44481626688832,0.649111365328497,40.26601745199365
birds_motherbird_b2048_r48000_z16,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_motherbird_b2048_r48000_z16/office_talking_seg005__birds_motherbird_b2048_r48000_z16.wav,644.099572392161,669.7155437322522,25.615971340091164,0.5528012187283797,20.462494244625297
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_ambient_talking_2_seg000__birds_pluma_b2048_r48000_z12.wav,502.93284477523633,473.0986960734921,-29.834148701744255,0.9070904970084008,52.14543573645321
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_ambient_talking_2_seg001__birds_pluma_b2048_r48000_z12.wav,596.2765317029605,293.61481957482835,-302.66171212813214,0.8257181286537731,53.20926856326609
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_ambient_talking_2_seg002__birds_pluma_b2048_r48000_z12.wav,891.1990536735264,120.51299482294101,-770.6860588505854,,58.33485896519293
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_ambient_talking_2_seg003__birds_pluma_b2048_r48000_z12.wav,891.1990536735264,120.0609638507803,-771.138089822746,,78.41133840196353
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_ambient_talking_2_seg004__birds_pluma_b2048_r48000_z12.wav,891.1990536735264,125.2700215196431,-765.9290321538832,,191.1620084937613
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_ambient_talking_2_seg005__birds_pluma_b2048_r48000_z12.wav,891.1990536735264,114.35714738103206,-776.8419062924943,,109.49974261257526
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_ambient_talking_seg000__birds_pluma_b2048_r48000_z12.wav,687.3493690540233,558.4959021807865,-128.8534668732368,0.47607870246806305,20.52481981749713
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_ambient_talking_seg001__birds_pluma_b2048_r48000_z12.wav,626.0582037248845,511.8255278859664,-114.23267583891811,0.7908140453040862,26.29066040612321
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_ambient_talking_seg002__birds_pluma_b2048_r48000_z12.wav,668.8912194420055,559.1009925195292,-109.79022692247634,0.5108952171621952,22.689092586371117
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_ambient_talking_seg003__birds_pluma_b2048_r48000_z12.wav,596.6366670472777,513.7859693544866,-82.85069769279107,0.7532927997249401,40.33277779664101
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_ambient_talking_seg004__birds_pluma_b2048_r48000_z12.wav,611.8259453030712,507.66180829545505,-104.16413700761615,0.827946146259438,36.09072070233461
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_ambient_talking_seg005__birds_pluma_b2048_r48000_z12.wav,444.40559306736685,368.7902544872303,-75.61533858013655,0.8816809662789158,65.05389364033292
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_keyboard_seg000__birds_pluma_b2048_r48000_z12.wav,411.64964285919154,320.30238566192486,-91.34725719726669,0.8382534811628712,52.849706438441046
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_keyboard_seg001__birds_pluma_b2048_r48000_z12.wav,502.26475610456356,472.82035883250455,-29.444397272059007,0.786159943687491,64.86516976730479
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_keyboard_seg002__birds_pluma_b2048_r48000_z12.wav,522.446831064367,491.7745531310842,-30.67227793328277,0.868426408285005,46.52975479188988
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_keyboard_seg003__birds_pluma_b2048_r48000_z12.wav,568.3849469655722,474.16781693523103,-94.2171300303412,0.7528965771822851,39.830614400863766
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_keyboard_seg004__birds_pluma_b2048_r48000_z12.wav,487.0700283458994,406.2321819572975,-80.83784638860192,0.8897846333137162,71.69653680607858
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_keyboard_seg005__birds_pluma_b2048_r48000_z12.wav,660.7129447096979,551.4508509253747,-109.26209378432327,0.3527145461646452,12.403250694677537
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_quiet_clicking_seg000__birds_pluma_b2048_r48000_z12.wav,649.5343130500166,550.9078651004131,-98.62644794960352,0.6309454428103142,17.92687064563054
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_quiet_clicking_seg001__birds_pluma_b2048_r48000_z12.wav,624.9938104951276,531.5415297788103,-93.45228071631732,0.592301459738907,20.965528307901945
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_quiet_clicking_seg002__birds_pluma_b2048_r48000_z12.wav,649.9478513450066,552.0041957777144,-97.94365556729224,0.4563375927756616,16.749190972283692
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_quiet_clicking_seg003__birds_pluma_b2048_r48000_z12.wav,550.155681253274,410.4839406819499,-139.6717405713241,0.8433983503972581,51.844131408218246
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_quiet_clicking_seg004__birds_pluma_b2048_r48000_z12.wav,655.5748557146139,534.3314644191298,-121.24339129548412,0.6249492028863053,18.94561572988838
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_quiet_clicking_seg005__birds_pluma_b2048_r48000_z12.wav,660.0184254895748,561.0021240021586,-99.01630148741629,0.6648679890546213,27.235745349436442
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_quiet_seg000__birds_pluma_b2048_r48000_z12.wav,668.591068382395,544.1145748208072,-124.47649356158774,0.3150420847644438,22.27737322335512
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_quiet_seg001__birds_pluma_b2048_r48000_z12.wav,671.6110242639899,539.9746727350879,-131.63635152890197,0.39919916142691786,19.28273752372003
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_quiet_seg002__birds_pluma_b2048_r48000_z12.wav,658.8774458371154,570.1296937566029,-88.74775208051244,0.4611928550981,25.53616202311329
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_quiet_seg003__birds_pluma_b2048_r48000_z12.wav,670.9522402456556,552.6604561924609,-118.29178405319476,0.46394376607036386,16.298547415406976
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_quiet_seg004__birds_pluma_b2048_r48000_z12.wav,611.6400908408874,499.6391427207484,-112.00094812013901,0.7418339516700607,30.996127511490037
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_quiet_seg005__birds_pluma_b2048_r48000_z12.wav,655.3987368543073,558.5041897766785,-96.89454707762889,0.39539609672592324,13.460871165626964
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_talking_seg000__birds_pluma_b2048_r48000_z12.wav,536.0117516522623,510.7952022736668,-25.216549378595516,0.8834332909509444,54.64107397893041
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_talking_seg001__birds_pluma_b2048_r48000_z12.wav,624.6997998318385,629.5689624728226,4.8691626409840865,0.818153268764537,36.100206705119305
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_talking_seg002__birds_pluma_b2048_r48000_z12.wav,543.8822034991827,508.335629079842,-35.54657441934063,0.9188695419634267,52.493131407586596
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_talking_seg003__birds_pluma_b2048_r48000_z12.wav,602.8722662938491,564.024095989865,-38.848170303984034,0.9133551281408426,40.25746227583407
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_talking_seg004__birds_pluma_b2048_r48000_z12.wav,514.2973772400258,560.554899717052,46.257522477026214,0.8375244114713443,42.377807095020856
birds_pluma_b2048_r48000_z12,birds,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_pluma_b2048_r48000_z12/office_talking_seg005__birds_pluma_b2048_r48000_z12.wav,644.099572392161,660.5790796696489,16.47950727748787,0.7917204670612586,21.23196652411172
humpbacks_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/humpbacks_pondbrain_b2048_r48000_z20/office_ambient_talking_2_seg000__humpbacks_pondbrain_b2048_r48000_z20.wav,3873.293238799137,4417.509438244948,544.2161994458111,0.9700346843136123,41.43812654708061
humpbacks_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/humpbacks_pondbrain_b2048_r48000_z20/office_ambient_talking_2_seg003__humpbacks_pondbrain_b2048_r48000_z20.wav,14886.436948659895,7661.245199790307,-7225.191748869588,,418.1661053858374
humpbacks_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/humpbacks_pondbrain_b2048_r48000_z20/office_ambient_talking_2_seg004__humpbacks_pondbrain_b2048_r48000_z20.wav,14886.436948659895,7721.337591591102,-7165.099357068793,,378.9836586008555
humpbacks_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/humpbacks_pondbrain_b2048_r48000_z20/office_ambient_talking_seg001__humpbacks_pondbrain_b2048_r48000_z20.wav,5086.612598583828,3852.9772985840164,-1233.6352999998117,0.8562202439766186,24.141423005930164
humpbacks_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/humpbacks_pondbrain_b2048_r48000_z20/office_keyboard_seg001__humpbacks_pondbrain_b2048_r48000_z20.wav,4311.146993666593,3691.090261857617,-620.0567318089757,0.9594627045778883,72.51613002324964
humpbacks_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/humpbacks_pondbrain_b2048_r48000_z20/office_keyboard_seg002__humpbacks_pondbrain_b2048_r48000_z20.wav,3060.084235702131,2347.8141643190515,-712.2700713830795,0.8613151530412348,52.89176099933199
humpbacks_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/humpbacks_pondbrain_b2048_r48000_z20/office_keyboard_seg004__humpbacks_pondbrain_b2048_r48000_z20.wav,4084.7151059694893,4904.381183393498,819.6660774240086,0.9075949922645714,42.357842270066925
humpbacks_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/humpbacks_pondbrain_b2048_r48000_z20/office_quiet_seg000__humpbacks_pondbrain_b2048_r48000_z20.wav,9300.86410860778,6955.688422497495,-2345.175686110286,0.722641166192327,12.88846282747887
humpbacks_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/humpbacks_pondbrain_b2048_r48000_z20/office_quiet_seg001__humpbacks_pondbrain_b2048_r48000_z20.wav,9078.308461390725,7477.134100996206,-1601.1743603945188,0.6920480746557129,13.406154202693816
humpbacks_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/humpbacks_pondbrain_b2048_r48000_z20/office_quiet_seg002__humpbacks_pondbrain_b2048_r48000_z20.wav,8124.640180379891,6401.642287978621,-1722.9978924012694,0.6827807104229697,20.190605299437976
humpbacks_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/humpbacks_pondbrain_b2048_r48000_z20/office_quiet_seg004__humpbacks_pondbrain_b2048_r48000_z20.wav,6728.253537323928,5145.416064692255,-1582.8374726316733,0.8875489011726906,26.807312017669297
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_ambient_talking_2_seg000__marinemammals_pondbrain_b2048_r48000_z20.wav,3873.293238799137,3936.80013829732,63.506899498182975,0.9745840900946771,47.81084523966692
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_ambient_talking_2_seg001__marinemammals_pondbrain_b2048_r48000_z20.wav,6030.90634287197,6437.8219020264205,406.9155591544504,0.9453206961984724,55.6373209439118
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_ambient_talking_2_seg002__marinemammals_pondbrain_b2048_r48000_z20.wav,14886.436948659895,14131.626258298442,-754.8106903614535,,186.21095090475745
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_ambient_talking_2_seg003__marinemammals_pondbrain_b2048_r48000_z20.wav,14886.436948659895,15106.251962480575,219.81501382068018,,75.88771868941271
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_ambient_talking_2_seg004__marinemammals_pondbrain_b2048_r48000_z20.wav,14886.436948659895,13040.291963752696,-1846.1449849071996,,168.23935247916003
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_ambient_talking_2_seg005__marinemammals_pondbrain_b2048_r48000_z20.wav,14886.436948659895,10742.436256248242,-4144.000692411653,,257.54599324591425
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_ambient_talking_seg000__marinemammals_pondbrain_b2048_r48000_z20.wav,9396.309016224668,3326.328881044445,-6069.980135180223,0.7377129649714427,32.95496435241128
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_ambient_talking_seg001__marinemammals_pondbrain_b2048_r48000_z20.wav,5086.612598583828,4271.298707040291,-815.3138915435366,0.8948782695047074,32.285940134365504
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_ambient_talking_seg002__marinemammals_pondbrain_b2048_r48000_z20.wav,8109.784513419519,4158.465665163668,-3951.3188482558508,0.7824487894036434,17.707224868644055
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_ambient_talking_seg003__marinemammals_pondbrain_b2048_r48000_z20.wav,4843.153621772674,4057.984731490818,-785.1688902818564,0.9314164749206995,30.26312952286309
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_ambient_talking_seg004__marinemammals_pondbrain_b2048_r48000_z20.wav,5572.248006442031,4109.628731166947,-1462.619275275084,0.9426079111266225,41.891648654811114
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_ambient_talking_seg005__marinemammals_pondbrain_b2048_r48000_z20.wav,5287.464004544917,4417.6691128748835,-869.7948916700334,0.9586079968250487,55.14555775596045
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_keyboard_seg000__marinemammals_pondbrain_b2048_r48000_z20.wav,6568.26395041054,4433.674673167401,-2134.589277243139,0.9417299077850627,67.46600507193723
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_keyboard_seg001__marinemammals_pondbrain_b2048_r48000_z20.wav,4311.146993666593,4147.354450793043,-163.7925428735498,0.9674140154790575,77.59352831010435
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_keyboard_seg002__marinemammals_pondbrain_b2048_r48000_z20.wav,3060.084235702131,3201.1644156779525,141.08017997582147,0.9238537151869317,44.03252024087189
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_keyboard_seg003__marinemammals_pondbrain_b2048_r48000_z20.wav,4167.578806258032,3264.932286195929,-902.6465200621033,0.9374443283893581,41.83445414391049
