group,label,path,pc1,pc2
bird_reference,bird_seg098,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg098.wav,6.359491026933378,-0.36284191355030315
bird_reference,bird_seg099,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg099.wav,5.117426938855216,-0.5595956770894973
bird_reference,bird_seg100,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg100.wav,4.909844577973522,-0.8634826993620519
bird_reference,bird_seg101,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg101.wav,8.354038094593571,0.45997325878904227
bird_reference,bird_seg102,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg102.wav,3.3215386777195604,-1.4539548127455824
bird_reference,bird_seg103,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg103.wav,5.332043563174639,-0.8748658847467009
bird_reference,bird_seg104,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg104.wav,5.843209741084035,-0.4974764128578866
bird_reference,bird_seg105,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg105.wav,5.656814719625804,-0.32143220379385495
bird_reference,bird_seg106,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg106.wav,4.492007994978289,-1.0072767866392425
bird_reference,bird_seg107,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg107.wav,5.417751882399013,-0.36088375806994905
bird_reference,bird_seg108,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg108.wav,5.825643392170725,-0.4878145073219868
bird_reference,bird_seg109,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg109.wav,5.820571589194035,-0.3016480795855308
bird_reference,bird_seg110,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg110.wav,4.583920249090303,-0.9220289261937039
bird_reference,bird_seg111,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg111.wav,5.157820677118182,-0.6996469766154697
bird_reference,bird_seg112,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg112.wav,5.6279192793493245,-0.49641848802099897
